Name,Age,#days,Lev,Date,Tm, ,Opp,G,GS,W,L,SV,IP,H,R,ER,BB,SO,HR,HBP,ERA,GSc,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Pit,Str,StL,StS,GB/FB,LD,PU,WHIP,BAbip,SO9,SO/W,mlbID
Jesse Chavez,39,0,Maj-NL,"Apr 2, 2023",Atlanta,@,Washington,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.67,0.25,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,445926
Mike Clevinger,32,0,Maj-AL,"Apr 2, 2023",Chicago,@,Houston,1,1,1.0,,,5.0,3,0,0,3,8,0,2,0.0,66,18,0,0,0,0,0,1,0,0,23,98,0.61,0.16,0.12,0.3,0.3,0.1,1.2,0.3,14.4,2.67,605182
Dylan Coleman,26,0,Maj-AL,"Apr 2, 2023",Kansas City,,Minnesota,1,0,,,,1.1,3,3,3,0,1,1,0,20.25,,7,0,0,0,0,0,0,0,0,7,16,0.75,0.19,0.13,0.67,0.17,0.0,2.25,0.4,6.8,,669395
Jimmy Cordero,31,0,Maj-AL,"Apr 2, 2023",New York,,San Francisco,1,0,,,,0.2,1,0,0,0,2,0,1,0.0,,3,0,0,0,0,0,0,0,0,4,16,0.75,0.31,0.13,1.0,0.0,0.0,1.5,1.0,27.0,,622772
Wil Crowe,28,0,Maj-NL,"Apr 2, 2023",Pittsburgh,@,Cincinnati,1,0,,,,2.0,2,0,0,1,0,0,0,0.0,,7,0,0,0,0,0,0,0,0,8,24,0.54,0.08,0.08,0.43,0.57,0.0,1.5,0.286,0.0,0.0,640444
Jose Cuas,29,0,Maj-AL,"Apr 2, 2023",Kansas City,,Minnesota,1,0,,,,1.0,3,1,1,0,2,0,0,9.0,,6,0,0,0,0,0,0,0,0,6,25,0.6,0.08,0.12,0.5,0.25,0.0,3.0,0.75,18.0,,621016
John Curtiss,30,0,Maj-NL,"Apr 2, 2023",New York,@,Miami,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,14,0.5,0.21,0.0,1.0,0.0,0.0,0.0,0.0,9.0,,595928
Zach Davies,30,0,Maj-NL,"Apr 2, 2023",Arizona,@,Los Angeles,1,1,,,,5.0,4,1,1,2,4,1,0,1.8,57,19,0,0,0,0,0,0,0,0,21,83,0.53,0.14,0.06,0.53,0.13,0.0,1.2,0.214,7.2,2.0,605200
Enyel De Los Santos,27,0,Maj-AL,"Apr 2, 2023",Cleveland,@,Seattle,1,0,1.0,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,21,0.67,0.14,0.05,0.5,0.5,0.0,0.0,0.0,9.0,,660853
Alexis D\xc3\xadaz,26,0,Maj-NL,"Apr 2, 2023",Cincinnati,,Pittsburgh,1,0,,,1.0,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,9,0.78,0.22,0.22,0.5,0.0,0.0,0.0,0.0,9.0,,664747
Carl Edwards Jr.,31,0,Maj-NL,"Apr 2, 2023",Washington,,Atlanta,1,0,,,,1.0,0,0,0,1,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,21,0.52,0.05,0.05,0.67,0.0,0.0,1.0,0.0,0.0,0.0,605218
Carlos Est\xc3\xa9vez,30,0,Maj-AL,"Apr 2, 2023",Los Angeles,@,Oakland,1,0,,,,1.0,1,0,0,1,3,0,0,0.0,,4,0,0,0,0,0,0,0,0,5,28,0.61,0.11,0.18,0.0,1.0,0.0,2.0,1.0,27.0,3.0,608032
Bailey Falter,26,0,Maj-NL,"Apr 2, 2023",Philadelphia,@,Texas,1,1,,1.0,,5.1,7,2,2,0,3,1,0,3.38,49,21,0,0,0,0,0,0,1,0,21,72,0.68,0.19,0.11,0.61,0.11,0.06,1.313,0.353,5.1,,663559
Caleb Ferguson,26,0,Maj-NL,"Apr 2, 2023",Los Angeles,,Arizona,1,0,,,,1.0,0,0,0,0,0,0,1,0.0,,2,0,0,0,1,0,1,0,0,3,16,0.44,0.06,0.13,1.0,0.0,0.0,0.0,0.0,0.0,,657571
Kyle Finnegan,31,0,Maj-NL,"Apr 2, 2023",Washington,,Atlanta,1,0,,,1.0,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,8,0.63,0.0,0.25,0.67,0.0,0.0,0.0,0.0,0.0,,640448
Jason Foley,27,0,Maj-AL,"Apr 2, 2023",Detroit,@,Tampa Bay,1,0,,,,0.2,1,1,1,1,1,0,1,13.5,,3,0,0,0,0,0,1,0,0,5,21,0.57,0.19,0.05,1.0,0.0,0.0,3.0,0.5,13.5,1.0,671345
Luis Garc\xc3\xada,36,0,Maj-NL,"Apr 2, 2023",San Diego,,Colorado,1,0,,,,1.0,0,0,0,1,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,20,0.6,0.05,0.3,1.0,0.0,0.0,1.0,0.0,18.0,2.0,472610
Luis Garcia,26,0,Maj-AL,"Apr 2, 2023",Houston,,Chicago,1,1,,1.0,,5.0,7,3,3,2,4,1,1,5.4,43,22,4,0,0,0,0,0,0,0,25,91,0.6,0.11,0.13,0.44,0.28,0.06,1.8,0.353,7.2,2.0,677651
Amir Garrett,31,0,Maj-AL,"Apr 2, 2023",Kansas City,,Minnesota,1,0,,,,1.0,2,1,1,0,0,1,0,9.0,,5,1,0,0,0,0,0,0,0,5,23,0.65,0.09,0.09,0.4,0.2,0.0,2.0,0.25,0.0,,607237
Austin Gomber,29,0,Maj-NL,"Apr 2, 2023",Colorado,@,San Diego,1,1,,1.0,,6.0,4,3,3,1,4,2,0,4.5,55,22,0,0,0,0,0,1,0,0,23,80,0.65,0.14,0.11,0.39,0.06,0.28,0.833,0.125,6.0,4.0,596295
Marco Gonzales,31,0,Maj-AL,"Apr 2, 2023",Seattle,,Cleveland,1,1,,,,5.0,6,4,4,2,1,1,0,7.2,38,19,1,0,0,1,0,0,1,0,21,69,0.7,0.22,0.06,0.44,0.11,0.06,1.6,0.294,1.8,0.5,594835
MacKenzie Gore,24,0,Maj-NL,"Apr 2, 2023",Washington,,Atlanta,1,1,1.0,,,5.1,3,1,1,4,6,0,0,1.69,60,17,0,0,0,2,0,0,0,0,21,93,0.6,0.18,0.13,0.55,0.18,0.0,1.313,0.273,10.1,1.5,669022
Trevor Gott,30,0,Maj-AL,"Apr 2, 2023",Seattle,,Cleveland,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,4,1,0,0,0,0,0,0,0,4,12,0.83,0.33,0.0,0.33,0.0,0.0,1.0,0.333,9.0,,641627
Brusdar Graterol,24,0,Maj-NL,"Apr 2, 2023",Los Angeles,,Arizona,1,0,,1.0,,1.0,4,1,1,0,0,0,0,9.0,,6,1,0,0,0,0,1,0,0,6,21,0.52,0.05,0.0,0.83,0.0,0.0,4.0,0.667,0.0,,660813
Kendall Graveman,32,0,Maj-AL,"Apr 2, 2023",Chicago,@,Houston,1,0,,,,1.0,1,0,0,0,2,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,16,0.75,0.44,0.06,1.0,0.0,0.0,1.0,0.5,18.0,,608665
Javy Guerra,27,0,Maj-NL,"Apr 2, 2023",Milwaukee,@,Chicago,1,0,,,,0.1,1,2,2,2,0,0,0,54.0,,1,0,0,0,0,1,0,0,0,4,15,0.33,0.13,0.07,0.5,0.0,0.0,9.0,0.5,0.0,0.0,642770
Josh Hader,29,0,Maj-NL,"Apr 2, 2023",San Diego,,Colorado,1,0,,,1.0,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,14,0.64,0.21,0.21,0.0,0.0,0.5,0.0,0.0,9.0,,623352
Hunter Harvey,28,0,Maj-NL,"Apr 2, 2023",Washington,,Atlanta,1,0,,,,0.2,0,0,0,0,0,0,0,0.0,,1,0,0,0,1,0,0,0,0,1,5,0.8,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,640451
Jonathan Hern\xc3\xa1ndez,26,0,Maj-AL,"Apr 2, 2023",Texas,,Philadelphia,1,0,,,,1.2,0,0,0,0,1,0,0,0.0,,4,0,0,0,1,0,0,0,0,4,12,0.75,0.17,0.08,0.67,0.0,0.0,0.0,0.0,5.4,,642546
Tim Herrin,26,0,Maj-AL,"Apr 2, 2023",Cleveland,@,Seattle,1,0,,,,1.1,0,0,0,0,4,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,20,0.65,0.3,0.25,,,,0.0,,27.0,,682120
Sean Hjelle,26,0,Maj-NL,"Apr 2, 2023",San Francisco,@,New York,1,0,,,,2.0,0,2,2,3,3,0,0,9.0,,5,0,0,0,0,1,2,0,0,9,46,0.52,0.3,0.04,0.0,1.0,0.0,1.5,0.0,13.5,1.0,663546
Tanner Houck,27,0,Maj-AL,"Apr 2, 2023",Boston,,Baltimore,1,1,1.0,,,5.0,5,3,3,1,5,2,0,5.4,49,19,0,0,0,1,0,0,0,0,20,70,0.64,0.26,0.13,0.57,0.0,0.07,1.2,0.25,9.0,5.0,656557
Cole Irvin,29,0,Maj-AL,"Apr 2, 2023",Baltimore,@,Boston,1,1,,1.0,,4.0,8,6,6,2,4,1,0,13.5,24,20,1,0,0,0,0,0,0,0,22,88,0.66,0.19,0.03,0.38,0.25,0.0,2.5,0.467,9.0,2.0,608344
Zach Jackson,28,0,Maj-AL,"Apr 2, 2023",Oakland,,Los Angeles,1,0,,,,0.1,1,0,0,1,1,0,0,0.0,,2,0,0,0,0,0,0,0,0,3,13,0.46,0.15,0.15,0.0,0.0,0.0,6.0,1.0,27.0,1.0,667427
Brad Keller,27,0,Maj-AL,"Apr 2, 2023",Kansas City,,Minnesota,1,1,,1.0,,4.2,5,2,2,4,6,0,1,3.86,48,18,1,0,0,1,0,0,0,0,23,88,0.57,0.17,0.14,0.5,0.33,0.08,1.929,0.417,11.6,1.5,641745
Alex Lange,27,0,Maj-AL,"Apr 2, 2023",Detroit,@,Tampa Bay,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,19,0.68,0.21,0.05,0.5,0.0,0.0,1.0,0.25,0.0,,656638
Eric Lauer,28,0,Maj-NL,"Apr 2, 2023",Milwaukee,@,Chicago,1,1,1.0,,,5.1,5,2,2,2,6,1,0,3.38,54,19,0,0,0,1,0,1,1,0,21,89,0.6,0.16,0.11,0.31,0.38,0.08,1.313,0.333,10.1,3.0,641778
Derek Law,32,0,Maj-NL,"Apr 2, 2023",Cincinnati,,Pittsburgh,1,0,,,,0.2,0,0,0,0,0,0,0,0.0,,2,0,0,0,0,0,0,0,0,2,10,0.6,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,,571882
Mark Leiter Jr.,32,0,Maj-NL,"Apr 2, 2023",Chicago,,Milwaukee,1,0,,,,1.0,0,0,0,2,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,5,30,0.53,0.13,0.13,0.0,1.0,0.0,2.0,0.0,18.0,1.0,643410
Jorge L\xc3\xb3pez,30,0,Maj-AL,"Apr 2, 2023",Minnesota,@,Kansas City,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,11,0.73,0.18,0.0,0.67,0.0,0.0,0.0,0.0,0.0,,605347
Reynaldo L\xc3\xb3pez,29,0,Maj-AL,"Apr 2, 2023",Chicago,@,Houston,1,0,,,,1.0,2,2,2,2,1,0,0,18.0,,5,0,0,0,0,0,0,0,0,7,37,0.54,0.11,0.14,0.25,0.5,0.25,4.0,0.5,9.0,0.5,625643
Seth Lugo,33,0,Maj-NL,"Apr 2, 2023",San Diego,,Colorado,1,1,1.0,,,7.0,4,1,1,0,7,1,0,1.29,72,25,0,0,0,0,0,0,0,0,25,93,0.74,0.24,0.1,0.56,0.11,0.0,0.571,0.177,9.0,,607625
Ron Marinaccio,27,0,Maj-AL,"Apr 2, 2023",New York,,San Francisco,1,0,,,,1.1,0,0,0,0,3,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,15,0.67,0.07,0.33,0.0,0.0,0.0,0.0,0.0,20.3,,676760
Chris Martin,37,0,Maj-AL,"Apr 2, 2023",Boston,,Baltimore,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,11,0.73,0.09,0.09,0.25,0.25,0.25,1.0,0.25,0.0,,455119
Adri\xc3\xa1n Martinez,26,0,Maj-AL,"Apr 2, 2023",Oakland,,Los Angeles,1,0,,,,3.0,1,0,0,0,1,0,0,0.0,,10,0,0,0,0,0,0,0,0,10,40,0.63,0.18,0.1,0.67,0.0,0.0,0.333,0.111,3.0,,661309
Seth Martinez,28,0,Maj-AL,"Apr 2, 2023",Houston,,Chicago,1,0,,,,2.0,5,3,3,1,1,1,0,13.5,,11,2,0,0,0,0,1,0,0,12,36,0.64,0.25,0.0,0.3,0.2,0.1,3.0,0.444,4.5,1.0,661527
Phil Maton,30,0,Maj-AL,"Apr 2, 2023",Houston,,Chicago,1,0,,,,2.0,1,0,0,0,2,0,1,0.0,,7,1,0,0,0,0,0,0,0,8,24,0.63,0.21,0.13,0.6,0.0,0.0,0.5,0.2,9.0,,664208
Tim Mayza,31,0,Maj-AL,"Apr 2, 2023",Toronto,@,St. Louis,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,12,0.67,0.17,0.08,0.5,0.25,0.0,1.0,0.25,0.0,,641835
Scott McGough,33,0,Maj-NL,"Apr 2, 2023",Arizona,@,Los Angeles,1,0,,,1.0,0.2,0,0,0,0,1,0,0,0.0,,2,0,0,0,0,0,0,0,0,2,9,0.89,0.11,0.0,1.0,0.0,0.0,0.0,0.0,13.5,,543518
Julian Merryweather,31,0,Maj-NL,"Apr 2, 2023",Chicago,,Milwaukee,1,0,,,,0.2,5,5,5,2,0,0,0,67.5,,6,0,0,0,0,1,0,0,0,9,25,0.52,0.08,0.08,0.29,0.43,0.0,10.5,0.714,0.0,0.0,657240
Hoby Milner,32,0,Maj-NL,"Apr 2, 2023",Milwaukee,@,Chicago,1,0,,,,0.2,0,0,0,0,0,0,0,0.0,,2,0,0,0,0,0,0,0,0,2,10,0.5,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,571948
Jordan Montgomery,30,0,Maj-NL,"Apr 2, 2023",St. Louis,,Toronto,1,1,1.0,,,5.0,6,3,3,1,3,0,0,5.4,45,20,2,0,0,0,1,1,0,0,22,91,0.65,0.14,0.04,0.39,0.33,0.11,1.4,0.333,5.4,3.0,656756
Jovani Moran,26,0,Maj-AL,"Apr 2, 2023",Minnesota,@,Kansas City,1,0,,,,1.0,1,2,2,1,2,1,0,18.0,,4,0,0,0,0,0,0,0,0,5,20,0.55,0.2,0.2,0.5,0.0,0.0,2.0,0.0,18.0,2.0,663558
Eli Morgan,27,0,Maj-AL,"Apr 2, 2023",Cleveland,@,Seattle,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,4,1,0,0,0,0,0,0,0,4,21,0.62,0.14,0.1,0.33,0.33,0.33,1.0,0.333,9.0,,669212
Andr\xc3\xa9s Mu\xc3\xb1oz,24,0,Maj-AL,"Apr 2, 2023",Seattle,,Cleveland,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,7,0.71,0.14,0.14,0.5,0.0,0.0,0.0,0.0,9.0,,662253
Penn Murfee,29,0,Maj-AL,"Apr 2, 2023",Seattle,,Cleveland,1,0,,1.0,,0.1,0,1,0,2,1,0,0,0.0,,1,0,0,1,0,0,0,0,0,3,7,0.43,0.0,0.43,,,,6.0,,27.0,0.5,682171
Packy Naughton,27,0,Maj-NL,"Apr 2, 2023",St. Louis,,Toronto,1,0,,,,2.1,1,0,0,0,2,0,0,0.0,,7,0,0,0,1,0,0,0,0,7,21,0.62,0.14,0.14,0.8,0.0,0.0,0.429,0.2,7.7,,676050
Kyle Nelson,26,0,Maj-NL,"Apr 2, 2023",Arizona,@,Los Angeles,1,0,,,,1.0,0,0,0,0,2,0,1,0.0,,3,0,0,0,0,0,0,0,0,4,19,0.68,0.11,0.11,1.0,0.0,0.0,0.0,0.0,18.0,,669459
Stephen Nogosek,28,0,Maj-NL,"Apr 2, 2023",New York,@,Miami,1,0,,,,2.0,1,0,0,2,1,0,0,0.0,,6,0,0,0,1,0,0,0,0,8,35,0.51,0.2,0.03,0.6,0.2,0.2,1.5,0.2,4.5,0.5,668665
Kaleb Ort,31,0,Maj-AL,"Apr 2, 2023",Boston,,Baltimore,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,4,1,0,0,0,0,0,0,0,4,23,0.65,0.13,0.04,0.0,0.0,0.0,1.0,0.333,9.0,,672391
Emilio Pag\xc3\xa1n,32,0,Maj-AL,"Apr 2, 2023",Minnesota,@,Kansas City,1,0,,,,1.0,2,1,1,0,1,0,0,9.0,,5,1,0,0,0,0,0,0,0,5,16,0.69,0.13,0.06,0.25,0.25,0.0,2.0,0.5,9.0,,641941
Joel Payamps,29,0,Maj-NL,"Apr 2, 2023",Milwaukee,@,Chicago,1,0,,,,1.2,2,1,1,0,1,1,0,5.4,,7,0,0,0,0,0,0,0,0,7,23,0.57,0.22,0.04,0.33,0.33,0.0,1.2,0.2,5.4,,606303
Mart\xc3\xadn P\xc3\xa9rez,32,0,Maj-AL,"Apr 2, 2023",Texas,,Philadelphia,1,1,1.0,,,5.2,8,1,1,3,7,0,0,1.59,53,23,2,0,0,2,0,0,0,0,26,99,0.62,0.23,0.11,0.38,0.38,0.13,1.941,0.5,11.1,2.33,527048
Evan Phillips,28,0,Maj-NL,"Apr 2, 2023",Los Angeles,,Arizona,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,3,0,0,0,1,0,0,0,0,3,9,0.78,0.22,0.11,0.33,0.33,0.0,1.0,0.333,0.0,,623465
Colin Poche,29,0,Maj-AL,"Apr 2, 2023",Tampa Bay,,Detroit,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,13,0.62,0.08,0.23,0.5,0.0,0.25,1.0,0.25,0.0,,621363
Zach Pop,26,0,Maj-AL,"Apr 2, 2023",Toronto,@,St. Louis,1,0,,,,0.2,1,0,0,1,0,0,0,0.0,,2,1,0,0,1,0,0,0,0,3,7,0.29,0.0,0.0,0.5,0.5,0.0,3.0,0.5,0.0,0.0,647315
Cal Quantrill,28,0,Maj-AL,"Apr 2, 2023",Cleveland,@,Seattle,1,1,,,,4.2,8,5,4,2,3,1,0,7.71,31,22,2,0,0,0,0,0,1,0,24,89,0.54,0.11,0.06,0.26,0.16,0.16,2.143,0.389,5.8,1.5,615698
Erasmo Ram\xc3\xadrez,33,0,Maj-NL,"Apr 2, 2023",Washington,,Atlanta,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,1,0,0,0,0,0,0,0,4,10,1.0,0.4,0.0,0.5,0.0,0.0,1.0,0.25,0.0,,541640
Trevor Richards,30,0,Maj-AL,"Apr 2, 2023",Toronto,@,St. Louis,1,0,,,,2.0,2,0,0,1,3,0,1,0.0,,8,1,0,0,0,0,0,0,0,10,37,0.59,0.19,0.19,0.4,0.0,0.0,1.5,0.4,13.5,3.0,670950
Trevor Rogers,25,0,Maj-NL,"Apr 2, 2023",Miami,,New York,1,1,,1.0,,4.1,4,4,3,2,4,1,2,6.23,43,17,0,0,0,0,0,0,0,0,21,84,0.65,0.14,0.11,0.46,0.38,0.0,1.385,0.25,8.3,2.0,669432
Michael Rucker,29,0,Maj-NL,"Apr 2, 2023",Chicago,,Milwaukee,1,0,,,,1.1,1,1,1,1,3,0,0,6.75,,4,1,0,0,0,1,0,0,0,6,28,0.57,0.11,0.11,0.0,1.0,0.0,1.5,0.5,20.3,3.0,621074
Joe Ryan,27,0,Maj-AL,"Apr 2, 2023",Minnesota,@,Kansas City,1,1,1.0,,,6.0,3,1,1,2,6,1,0,1.5,66,21,1,0,0,0,0,0,0,0,23,80,0.65,0.1,0.11,0.4,0.27,0.0,0.833,0.143,9.0,3.0,657746
Nick Sandlin,26,0,Maj-AL,"Apr 2, 2023",Cleveland,@,Seattle,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,16,0.56,0.06,0.13,0.0,0.0,0.0,0.0,0.0,9.0,,680704
Dennis Santana,27,0,Maj-NL,"Apr 2, 2023",New York,@,Miami,1,0,,,,0.2,0,0,0,0,2,0,0,0.0,,2,0,0,0,0,0,0,0,0,2,12,0.58,0.0,0.08,,,,0.0,,27.0,,642701
Gregory Santos,23,0,Maj-AL,"Apr 2, 2023",Chicago,@,Houston,1,0,,,,1.0,1,1,1,1,1,0,0,9.0,,4,0,0,0,0,0,1,0,0,5,21,0.57,0.14,0.19,0.67,0.33,0.0,2.0,0.333,9.0,1.0,666619
John Schreiber,29,0,Maj-AL,"Apr 2, 2023",Boston,,Baltimore,1,0,,,,1.0,0,0,0,1,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,19,0.68,0.16,0.11,1.0,0.0,0.0,1.0,0.0,18.0,2.0,670167
