Name,Age,#days,Lev,Date,Tm, ,Opp,G,GS,W,L,SV,IP,H,R,ER,BB,SO,HR,HBP,ERA,GSc,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Pit,Str,StL,StS,GB/FB,LD,PU,WHIP,BAbip,SO9,SO/W,mlbID
F\xc3\xa9lix Bautista,28,0,Maj-AL,"Apr 1, 2023",Baltimore,@,Boston,1,0,,1.0,,0.2,1,2,0,0,1,1,0,0.0,,4,0,0,0,0,0,0,0,0,4,15,0.6,0.0,0.13,0.33,0.33,0.0,1.5,0.0,13.5,,642585
Andrew Bellatti,31,0,Maj-NL,"Apr 1, 2023",Philadelphia,@,Texas,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,3,0,0,0,0,1,0,0,0,4,17,0.53,0.18,0.0,0.5,0.0,0.0,1.0,0.25,0.0,,571479
Jake Bird,27,0,Maj-NL,"Apr 1, 2023",Colorado,@,San Diego,1,0,,,,1.2,1,0,0,0,2,0,0,0.0,,6,0,0,0,0,0,0,0,0,6,22,0.68,0.23,0.23,0.5,0.25,0.0,0.6,0.25,10.8,,656234
Ty Blach,32,0,Maj-NL,"Apr 1, 2023",Colorado,@,San Diego,1,0,,,,3.0,3,2,2,1,0,0,0,6.0,,10,1,0,0,0,1,0,0,0,12,35,0.66,0.17,0.06,0.45,0.36,0.0,1.333,0.273,0.0,0.0,621389
Ronel Blanco,29,0,Maj-AL,"Apr 1, 2023",Houston,,Chicago,1,0,,,,2.0,0,0,0,1,4,0,0,0.0,,6,0,0,0,0,0,0,0,0,7,34,0.56,0.09,0.35,0.0,1.0,0.0,0.5,0.0,18.0,4.0,669854
John Brebbia,33,0,Maj-NL,"Apr 1, 2023",San Francisco,@,New York,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.58,0.0,0.08,0.0,0.33,0.0,0.0,0.0,0.0,,605154
Madison Bumgarner,33,0,Maj-NL,"Apr 1, 2023",Arizona,@,Los Angeles,1,1,,1.0,,4.0,4,5,5,4,2,1,1,11.25,32,14,1,0,0,0,1,0,1,0,20,85,0.58,0.12,0.06,0.31,0.15,0.15,2.0,0.25,4.5,0.5,518516
Matt Bush,37,0,Maj-NL,"Apr 1, 2023",Milwaukee,@,Chicago,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,13,0.62,0.23,0.08,0.67,0.33,0.0,0.0,0.0,0.0,,456713
Edward Cabrera,25,0,Maj-NL,"Apr 1, 2023",Miami,,New York,1,1,,,,4.0,2,2,2,6,2,0,0,4.5,46,13,1,0,0,0,1,0,0,0,20,85,0.47,0.16,0.11,0.5,0.25,0.08,2.0,0.167,4.5,0.33,665795
Diego Castillo,29,0,Maj-AL,"Apr 1, 2023",Seattle,,Cleveland,1,0,,,,1.0,1,1,1,0,1,1,0,9.0,,4,0,0,0,0,0,0,0,0,4,15,0.6,0.2,0.13,0.33,0.0,0.0,1.0,0.0,9.0,,650895
Aroldis Chapman,35,0,Maj-AL,"Apr 1, 2023",Kansas City,,Minnesota,1,0,,,,1.0,0,0,0,0,3,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,13,0.69,0.31,0.38,,,,0.0,,27.0,,547973
Adam Cimber,32,0,Maj-AL,"Apr 1, 2023",Toronto,@,St. Louis,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,13,0.77,0.0,0.15,0.0,0.33,0.0,0.0,0.0,0.0,,643256
Jos\xc3\xa9 Cisnero,34,0,Maj-AL,"Apr 1, 2023",Detroit,@,Tampa Bay,1,0,,,,1.0,0,0,0,1,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,19,0.63,0.21,0.05,0.5,0.0,0.5,1.0,0.0,9.0,1.0,542585
Aaron Civale,28,0,Maj-AL,"Apr 1, 2023",Cleveland,@,Seattle,1,1,1.0,,,7.0,2,0,0,1,3,0,0,0.0,75,22,0,0,0,1,0,1,1,0,23,80,0.69,0.21,0.06,0.63,0.05,0.0,0.429,0.105,3.9,3.0,650644
Taylor Clarke,30,0,Maj-AL,"Apr 1, 2023",Kansas City,,Minnesota,1,0,,,,1.0,0,0,0,0,3,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,16,0.63,0.38,0.0,,,,0.0,,27.0,,664199
Emmanuel Clase,25,0,Maj-AL,"Apr 1, 2023",Cleveland,@,Seattle,1,0,,,1.0,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,8,0.88,0.38,0.25,1.0,0.0,0.0,0.0,0.0,9.0,,661403
Garrett Cleavinger,29,0,Maj-AL,"Apr 1, 2023",Tampa Bay,,Detroit,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,18.0,,664076
Alex Cobb,35,0,Maj-NL,"Apr 1, 2023",San Francisco,@,New York,1,1,,,,3.2,4,2,1,1,6,1,0,2.45,52,16,0,0,0,0,0,1,0,0,17,76,0.62,0.25,0.08,0.6,0.3,0.0,1.364,0.333,14.7,6.0,502171
Jimmy Cordero,31,0,Maj-AL,"Apr 1, 2023",New York,,San Francisco,1,0,,,,0.1,0,0,0,0,0,0,0,0.0,,1,0,0,0,0,0,1,0,0,1,3,0.67,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,622772
Danny Coulombe,33,0,Maj-AL,"Apr 1, 2023",Baltimore,@,Boston,1,0,,,,1.0,0,0,0,0,1,0,1,0.0,,3,0,0,0,0,0,0,0,0,4,15,0.53,0.13,0.07,0.5,0.0,0.0,0.0,0.0,9.0,,543056
Tucker Davidson,27,0,Maj-AL,"Apr 1, 2023",Los Angeles,@,Oakland,1,0,,,1.0,4.0,3,0,0,1,3,0,0,0.0,,13,0,0,0,2,0,0,0,0,14,41,0.61,0.22,0.1,0.4,0.2,0.0,1.0,0.3,6.8,3.0,656353
Chase De Jong,29,0,Maj-NL,"Apr 1, 2023",Pittsburgh,@,Cincinnati,1,0,,,,2.0,2,3,3,1,1,1,0,13.5,,8,0,0,0,0,0,0,0,0,9,33,0.64,0.18,0.03,0.14,0.29,0.29,1.5,0.167,4.5,1.0,608328
Alexis D\xc3\xadaz,26,0,Maj-NL,"Apr 1, 2023",Cincinnati,,Pittsburgh,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.7,0.3,0.2,0.0,1.0,0.0,0.0,0.0,18.0,,664747
Seranthony Dom\xc3\xadnguez,28,0,Maj-NL,"Apr 1, 2023",Philadelphia,@,Texas,1,0,,,,0.0,3,6,4,1,0,1,1,inf,,4,0,0,0,0,0,0,0,0,6,27,0.56,0.15,0.11,0.5,0.25,0.0,,0.667,,0.0,622554
Camilo Doval,25,0,Maj-NL,"Apr 1, 2023",San Francisco,@,New York,1,0,,,1.0,1.0,2,1,1,2,1,0,0,9.0,,4,0,0,0,1,0,0,0,0,6,24,0.5,0.21,0.04,1.0,0.0,0.0,4.0,0.667,9.0,0.5,666808
Dane Dunning,28,0,Maj-AL,"Apr 1, 2023",Texas,,Philadelphia,1,0,,,,3.0,3,0,0,0,0,0,0,0.0,,11,1,0,0,1,0,0,0,0,11,35,0.66,0.23,0.03,0.64,0.09,0.09,1.0,0.273,0.0,,641540
Zach Eflin,29,0,Maj-AL,"Apr 1, 2023",Tampa Bay,,Detroit,1,1,1.0,,,5.0,3,1,1,1,5,0,0,1.8,61,19,1,0,0,0,0,0,0,0,20,74,0.77,0.16,0.18,0.5,0.21,0.0,0.8,0.214,9.0,5.0,621107
Nathan Eovaldi,33,0,Maj-AL,"Apr 1, 2023",Texas,,Philadelphia,1,1,1.0,,,5.0,6,3,3,2,6,0,0,5.4,47,20,3,1,0,0,0,1,0,0,22,82,0.6,0.13,0.13,0.43,0.29,0.07,1.6,0.429,10.8,3.0,543135
Jeurys Familia,33,0,Maj-AL,"Apr 1, 2023",Oakland,,Los Angeles,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.5,0.1,0.0,0.67,0.33,0.0,0.0,0.0,0.0,,544727
Buck Farmer,32,0,Maj-NL,"Apr 1, 2023",Cincinnati,,Pittsburgh,1,0,,,,1.2,0,0,0,0,1,0,0,0.0,,5,0,0,0,0,0,0,0,0,5,19,0.53,0.05,0.16,0.25,0.0,0.75,0.0,0.0,5.4,,571656
Calvin Faucher,27,0,Maj-AL,"Apr 1, 2023",Tampa Bay,,Detroit,1,0,,,,1.0,1,0,0,1,2,0,0,0.0,,4,0,0,0,0,0,0,0,0,5,26,0.54,0.19,0.12,0.5,0.5,0.0,2.0,0.5,18.0,2.0,676534
Matt Festa,30,0,Maj-AL,"Apr 1, 2023",Seattle,,Cleveland,1,0,,,,1.0,0,0,0,2,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,5,22,0.36,0.05,0.09,0.33,0.33,0.0,2.0,0.0,0.0,0.0,670036
Jack Flaherty,27,0,Maj-NL,"Apr 1, 2023",St. Louis,,Toronto,1,1,1.0,,,5.0,0,0,0,7,4,0,1,0.0,64,14,0,0,0,1,0,0,0,0,22,95,0.52,0.16,0.08,0.5,0.0,0.1,1.4,0.0,7.2,0.57,656427
Shintaro Fujinami,29,0,Maj-AL,"Apr 1, 2023",Oakland,,Los Angeles,1,1,,1.0,,2.1,5,8,8,3,4,0,0,30.86,16,11,1,0,0,0,1,0,0,0,15,55,0.6,0.11,0.2,0.38,0.25,0.0,3.429,0.625,15.4,1.33,660261
Michael Fulmer,30,0,Maj-NL,"Apr 1, 2023",Chicago,,Milwaukee,1,0,,,,0.1,1,0,0,1,1,0,0,0.0,,2,0,0,0,0,0,0,0,0,3,11,0.64,0.09,0.18,0.0,0.0,0.0,6.0,1.0,27.0,1.0,605242
Braxton Garrett,25,0,Maj-NL,"Apr 1, 2023",Miami,,New York,1,0,,,,3.0,6,2,2,0,1,1,0,6.0,,15,2,0,0,0,0,0,0,0,15,46,0.74,0.24,0.07,0.36,0.43,0.07,2.0,0.385,3.0,,666129
Kevin Gausman,32,0,Maj-AL,"Apr 1, 2023",Toronto,@,St. Louis,1,1,,1.0,,6.0,8,3,0,1,7,0,0,0.0,56,26,0,0,0,0,0,0,0,0,27,90,0.71,0.18,0.11,0.58,0.21,0.0,1.5,0.421,10.5,7.0,592332
Ian Gibaut,29,0,Maj-NL,"Apr 1, 2023",Cincinnati,,Pittsburgh,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.6,0.1,0.1,0.33,0.0,0.67,0.0,0.0,0.0,,664139
Logan Gilbert,26,0,Maj-AL,"Apr 1, 2023",Seattle,,Cleveland,1,1,,1.0,,6.0,4,1,1,1,7,1,0,1.5,66,22,0,0,0,0,0,1,0,0,23,85,0.75,0.19,0.16,0.67,0.13,0.07,0.833,0.214,10.5,7.0,669302
Logan Gillaspie,26,0,Maj-AL,"Apr 1, 2023",Baltimore,@,Boston,1,0,,,,0.2,0,0,0,0,0,0,1,0.0,,2,0,0,0,0,0,0,0,0,3,8,0.63,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,670810
Kevin Ginkel,29,0,Maj-NL,"Apr 1, 2023",Arizona,@,Los Angeles,1,0,,,,1.0,2,3,3,1,1,1,0,27.0,,5,1,0,0,0,0,0,0,0,6,20,0.5,0.1,0.2,0.5,0.0,0.25,3.0,0.333,9.0,1.0,656464
Lucas Giolito,28,0,Maj-AL,"Apr 1, 2023",Chicago,@,Houston,1,1,,,,5.0,5,3,2,1,6,0,1,3.6,52,21,1,0,0,0,0,0,0,0,23,97,0.65,0.15,0.11,0.47,0.13,0.07,1.2,0.333,10.8,6.0,608337
Josiah Gray,25,0,Maj-NL,"Apr 1, 2023",Washington,,Atlanta,1,1,,1.0,,5.0,7,5,5,2,4,3,0,9.0,35,20,0,0,0,2,0,0,0,0,22,87,0.6,0.14,0.1,0.56,0.19,0.0,1.8,0.308,7.2,2.0,680686
Sonny Gray,33,0,Maj-AL,"Apr 1, 2023",Minnesota,@,Kansas City,1,1,1.0,,,5.0,3,0,0,4,1,0,0,0.0,58,18,1,0,0,1,0,0,0,0,22,84,0.63,0.15,0.08,0.41,0.35,0.06,1.4,0.177,1.8,0.25,543243
Josh Hader,29,0,Maj-NL,"Apr 1, 2023",San Diego,,Colorado,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,16,0.75,0.06,0.25,0.0,0.0,0.0,0.0,0.0,18.0,,623352
Hobie Harris,30,0,Maj-NL,"Apr 1, 2023",Washington,,Atlanta,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,3,0,0,0,1,0,0,0,0,3,12,0.75,0.25,0.08,0.5,0.0,0.0,1.0,0.5,9.0,,665048
Josh Harrison,35,0,Maj-NL,"Apr 1, 2023",Philadelphia,@,Texas,1,0,,,,0.2,2,0,0,1,0,0,0,0.0,,3,0,0,0,0,1,0,0,0,5,17,0.59,0.06,0.0,0.0,0.75,0.0,4.5,0.5,0.0,0.0,543281
Taylor Hearn,28,0,Maj-AL,"Apr 1, 2023",Texas,,Philadelphia,1,0,,,,1.0,0,0,0,1,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,17,0.53,0.18,0.06,0.0,0.5,0.0,1.0,0.0,9.0,1.0,621368
Ryan Helsley,28,0,Maj-NL,"Apr 1, 2023",St. Louis,,Toronto,1,0,,,1.0,1.2,2,0,0,0,2,0,0,0.0,,7,0,0,0,0,0,0,0,0,7,23,0.65,0.13,0.17,0.6,0.2,0.2,1.2,0.4,10.8,,664854
Jose Hernandez,25,0,Maj-NL,"Apr 1, 2023",Pittsburgh,@,Cincinnati,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,15,0.8,0.2,0.0,0.5,0.25,0.0,1.0,0.25,0.0,,669796
Jordan Hicks,26,0,Maj-NL,"Apr 1, 2023",St. Louis,,Toronto,1,0,,,,0.1,0,1,1,3,0,0,0,27.0,,1,0,0,0,0,0,0,0,0,4,20,0.35,0.2,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,663855
Garrett Hill,27,0,Maj-AL,"Apr 1, 2023",Detroit,@,Tampa Bay,1,0,,,,1.0,1,2,2,2,3,0,0,18.0,,4,1,0,0,0,0,0,0,0,6,27,0.52,0.11,0.22,0.0,0.0,0.0,3.0,1.0,27.0,1.5,682051
Rich Hill,43,0,Maj-NL,"Apr 1, 2023",Pittsburgh,@,Cincinnati,1,1,,1.0,,5.0,3,3,3,2,7,2,0,5.4,54,18,1,0,0,0,0,1,0,0,20,84,0.61,0.24,0.06,0.27,0.09,0.09,1.0,0.111,12.6,3.5,448179
Tim Hill,33,0,Maj-NL,"Apr 1, 2023",San Diego,,Colorado,1,0,,,,1.0,0,0,0,0,0,0,1,0.0,,2,0,0,0,1,0,0,0,0,3,5,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,657612
Clay Holmes,30,0,Maj-AL,"Apr 1, 2023",New York,,San Francisco,1,0,,,,0.2,3,2,2,0,0,0,0,27.0,,5,1,0,0,0,0,0,0,0,5,20,0.6,0.25,0.0,0.2,0.6,0.0,4.5,0.6,0.0,,605280
Andre Jackson,27,0,Maj-NL,"Apr 1, 2023",Los Angeles,,Arizona,1,0,,,1.0,3.0,1,0,0,0,1,0,0,0.0,,11,1,0,0,0,0,0,0,0,11,42,0.71,0.14,0.17,0.3,0.2,0.1,0.333,0.1,3.0,,656578
Kenley Jansen,35,0,Maj-AL,"Apr 1, 2023",Boston,,Baltimore,1,0,1.0,,,1.0,1,0,0,1,2,0,0,0.0,,4,0,0,0,0,0,1,0,0,5,19,0.63,0.11,0.26,0.5,0.0,0.0,2.0,0.5,18.0,2.0,445276
Griffin Jax,28,0,Maj-AL,"Apr 1, 2023",Minnesota,@,Kansas City,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,11,0.64,0.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,643377
Joe Jim\xc3\xa9nez,28,0,Maj-NL,"Apr 1, 2023",Atlanta,@,Washington,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,3,0,0,0,1,0,0,0,0,3,8,0.63,0.0,0.25,1.0,0.0,0.0,1.0,0.5,9.0,,641729
Jakob Junis,30,0,Maj-NL,"Apr 1, 2023",San Francisco,@,New York,1,0,1.0,,,2.1,3,1,1,0,2,0,0,3.86,,10,2,0,0,0,0,0,0,0,10,33,0.76,0.18,0.15,0.38,0.38,0.0,1.286,0.375,7.7,,596001
James Karinchak,27,0,Maj-AL,"Apr 1, 2023",Cleveland,@,Seattle,1,0,,,,1.0,1,0,0,1,2,0,0,0.0,,4,1,0,0,0,0,0,0,0,5,24,0.58,0.21,0.08,0.0,0.5,0.5,2.0,0.5,18.0,2.0,675916
Joe Kelly,35,0,Maj-AL,"Apr 1, 2023",Chicago,@,Houston,1,0,,1.0,,1.0,2,1,1,0,1,0,0,9.0,,5,0,0,0,0,0,0,0,0,5,17,0.82,0.24,0.29,0.5,0.25,0.0,2.0,0.5,9.0,,523260
Kevin Kelly,25,0,Maj-AL,"Apr 1, 2023",Tampa Bay,,Detroit,1,0,,,,2.0,2,1,1,0,1,0,0,4.5,,8,1,0,0,1,0,0,0,0,8,26,0.58,0.12,0.08,0.57,0.29,0.14,1.0,0.286,4.5,,687330
Zack Kelly,28,0,Maj-AL,"Apr 1, 2023",Boston,,Baltimore,1,0,,,,1.0,3,1,1,0,0,0,0,9.0,,5,2,0,0,0,0,0,0,0,5,16,0.75,0.25,0.0,0.2,0.4,0.0,3.0,0.6,0.0,,677161
Clayton Kershaw,35,0,Maj-NL,"Apr 1, 2023",Los Angeles,,Arizona,1,1,1.0,,,6.0,4,1,1,0,9,1,0,1.5,69,21,1,0,0,1,0,0,0,0,21,76,0.74,0.28,0.16,0.58,0.33,0.0,0.667,0.273,13.5,,477132
Craig Kimbrel,35,0,Maj-NL,"Apr 1, 2023",Philadelphia,@,Texas,1,0,,,,0.1,1,3,3,2,1,0,0,81.0,,2,1,0,0,0,0,0,0,0,4,18,0.5,0.28,0.06,1.0,0.0,0.0,9.0,1.0,27.0,0.5,518886
Michael King,28,0,Maj-AL,"Apr 1, 2023",New York,,San Francisco,1,0,,1.0,,1.2,4,2,2,1,3,0,1,10.8,,9,1,0,0,0,0,0,0,0,11,39,0.69,0.21,0.23,0.5,0.5,0.0,3.0,0.667,16.2,3.0,650633
Dean Kremer,27,0,Maj-AL,"Apr 1, 2023",Baltimore,@,Boston,1,1,,,,3.0,6,5,5,1,3,2,0,15.0,29,14,1,1,0,0,0,0,0,0,15,56,0.64,0.2,0.13,0.27,0.18,0.0,2.333,0.444,9.0,3.0,665152
Jimmy Lambert,28,0,Maj-AL,"Apr 1, 2023",Chicago,@,Houston,1,0,,,,0.2,0,0,0,1,1,0,0,0.0,,2,0,0,0,0,0,1,0,0,3,18,0.61,0.22,0.11,0.0,0.0,1.0,1.5,0.0,13.5,1.0,669424
Dinelson Lamet,30,0,Maj-NL,"Apr 1, 2023",Colorado,@,San Diego,1,0,,,,1.0,1,2,2,3,2,0,0,18.0,,4,0,0,0,0,0,0,0,0,7,30,0.47,0.07,0.23,0.5,0.0,0.0,4.0,0.5,18.0,0.67,659275
Mark Leiter Jr.,32,0,Maj-NL,"Apr 1, 2023",Chicago,,Milwaukee,1,0,,,,1.0,0,0,0,1,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,20,0.5,0.2,0.1,0.0,0.0,0.0,1.0,0.0,18.0,2.0,643410
Nick Lodolo,25,0,Maj-NL,"Apr 1, 2023",Cincinnati,,Pittsburgh,1,1,1.0,,,5.0,7,2,2,2,9,0,0,3.6,52,22,1,0,0,0,0,0,0,0,24,110,0.64,0.19,0.19,0.62,0.23,0.0,1.8,0.539,16.2,4.5,666157
Jorge L\xc3\xb3pez,30,0,Maj-AL,"Apr 1, 2023",Minnesota,@,Kansas City,1,0,,,1.0,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,8,0.75,0.38,0.0,0.5,0.5,0.0,0.0,0.0,9.0,,605347
Jordan Lyles,32,0,Maj-AL,"Apr 1, 2023",Kansas City,,Minnesota,1,1,,1.0,,5.1,5,2,1,2,2,0,0,1.69,52,21,1,0,0,0,0,0,0,0,23,86,0.59,0.14,0.05,0.16,0.37,0.05,1.313,0.263,3.4,1.0,543475
Yunior Marte,28,0,Maj-NL,"Apr 1, 2023",Philadelphia,@,Texas,1,0,,,,0.2,2,2,2,1,2,1,0,27.0,,4,0,0,0,0,0,0,0,0,5,29,0.55,0.21,0.17,0.0,0.5,0.0,4.5,1.0,27.0,2.0,628708
Chris Martin,37,0,Maj-AL,"Apr 1, 2023",Boston,,Baltimore,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,8,0.75,0.13,0.13,0.5,0.0,0.0,0.0,0.0,9.0,,455119
Tylor Megill,27,0,Maj-NL,"Apr 1, 2023",New York,@,Miami,1,1,1.0,,,5.0,6,2,2,2,7,1,0,3.6,52,21,2,0,0,0,0,0,0,0,23,93,0.58,0.17,0.14,0.64,0.21,0.0,1.6,0.385,12.6,3.5,656731
Sam Moll,31,0,Maj-AL,"Apr 1, 2023",Oakland,,Los Angeles,1,0,,,,1.0,0,0,0,1,0,0,0,0.0,,2,0,0,0,1,0,0,0,0,3,8,0.38,0.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,594580
Andrew Nardi,24,0,Maj-NL,"Apr 1, 2023",Miami,,New York,1,0,,1.0,,1.0,3,2,2,0,1,0,0,18.0,,6,2,0,0,0,0,0,0,0,6,24,0.67,0.13,0.04,0.4,0.4,0.2,3.0,0.6,9.0,,677053
Hector Neris,34,0,Maj-AL,"Apr 1, 2023",Houston,,Chicago,1,0,,,1.0,1.1,2,1,1,1,2,0,0,6.75,,6,0,0,0,0,0,0,0,0,7,30,0.57,0.07,0.1,0.5,0.0,0.25,2.25,0.5,13.5,2.0,593576
Adam Oller,28,0,Maj-AL,"Apr 1, 2023",Oakland,,Los Angeles,1,0,,,,4.2,6,5,4,2,3,1,0,7.71,,20,1,0,0,0,1,0,0,0,23,81,0.63,0.16,0.09,0.5,0.22,0.06,1.714,0.294,5.8,1.5,670124
Adam Ottavino,37,0,Maj-NL,"Apr 1, 2023",New York,@,Miami,1,0,,,,1.0,2,0,0,0,2,0,0,0.0,,5,0,0,0,0,0,0,0,0,5,18,0.67,0.28,0.11,0.67,0.0,0.0,2.0,0.667,18.0,,493603
Andre Pallante,24,0,Maj-NL,"Apr 1, 2023",St. Louis,,Toronto,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,14,0.71,0.21,0.14,0.75,0.25,0.0,1.0,0.25,0.0,,669467
Wandy Peralta,31,0,Maj-AL,"Apr 1, 2023",New York,,San Francisco,1,0,,,,1.0,0,0,0,0,2,0,1,0.0,,3,0,0,0,0,0,0,0,0,4,18,0.56,0.06,0.28,1.0,0.0,0.0,0.0,0.0,18.0,,593974
Cionel P\xc3\xa9rez,27,0,Maj-AL,"Apr 1, 2023",Baltimore,@,Boston,1,0,,,,1.0,3,1,1,0,2,0,0,9.0,,6,2,0,0,0,0,0,0,0,6,18,0.83,0.28,0.11,0.25,0.5,0.0,3.0,0.75,18.0,,672335
Brooks Raley,35,0,Maj-NL,"Apr 1, 2023",New York,@,Miami,1,0,,,,0.1,0,0,0,0,0,0,0,0.0,,1,0,0,0,0,0,0,0,0,1,6,0.5,0.17,0.17,1.0,0.0,0.0,0.0,0.0,0.0,,548384
David Robertson,38,0,Maj-NL,"Apr 1, 2023",New York,@,Miami,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,3,0,0,0,1,0,0,0,0,3,8,0.75,0.13,0.38,1.0,0.0,0.0,1.0,0.5,9.0,,502085
Taylor Rogers,32,0,Maj-NL,"Apr 1, 2023",San Francisco,@,New York,1,0,,,,1.0,1,1,1,0,0,1,0,9.0,,4,0,0,0,0,0,0,0,0,4,11,0.64,0.18,0.09,0.25,0.25,0.25,1.0,0.0,0.0,,573124
Michael Rucker,29,0,Maj-NL,"Apr 1, 2023",Chicago,,Milwaukee,1,0,,,,0.1,0,0,0,0,0,0,0,0.0,,1,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,621074
